Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return
2015-01-05,23699.189453125,23998.869140625,23655.51953125,23721.3203125,2585200000,8.233633634890936e-07,8.233630245256654e-07,0.43486706998945435,343.349609375,0.0009338234718437512
2015-01-06,23515.130859375,23611.0,23312.5,23485.41015625,2618000000,-0.009945068535063273,-0.009994851064591895,0.012687606374748528,298.5,-0.001263896990526462
2015-01-07,23396.69921875,23715.7109375,23332.029296875,23681.259765625,2181100000,0.008339203278631357,0.008304624231104028,-0.16688311688311686,383.681640625,0.012162422750938926
2015-01-08,23920.349609375,23941.640625,23719.05078125,23835.529296875,2011600000,0.0065144140462465305,0.006493286955171642,-0.07771308055568293,222.58984375,-0.003545947859673286
2015-01-09,24049.69921875,24169.060546875,23859.490234375,23919.94921875,2334800000,0.0035417682915086512,0.0035355110004242577,0.1606681248757209,309.5703125,-0.005395077868534933
2015-01-12,24118.58984375,24118.58984375,23905.009765625,24026.4609375,1414600000,0.00445284050463246,0.004442955942409476,-0.3941236936782594,213.580078125,-0.003819829718356189
2015-01-13,23908.23046875,24254.109375,23908.23046875,24215.970703125,1393200000,0.007887543909107952,0.007856599843263364,-0.015127951364343306,345.87890625,0.012871727783335596
2015-01-14,24276.330078125,24326.69921875,24056.220703125,24112.599609375,1463000000,-0.004268715676000512,-0.004277852654140406,0.05010048808498424,270.478515625,-0.006744448943604322
2015-01-15,24169.349609375,24369.0,24070.390625,24350.91015625,1754000000,0.009883237425065694,0.009834717660384512,0.1989063568010936,298.609375,0.007512016244101779
2015-01-16,24196.849609375,24253.08984375,24086.2109375,24103.51953125,1716800000,-0.010159399521931345,-0.010211358435053984,-0.02120866590649939,166.87890625,-0.0038571169235535325
2015-01-19,23971.23046875,24049.55078125,23590.05078125,23738.490234375,2945800000,-0.015144232210642206,-0.015260077172014065,0.7158667287977634,459.5,-0.009709148417658863
2015-01-20,23798.4609375,23997.310546875,23747.919921875,23951.16015625,1632700000,0.00895886468664453,0.008918972142642699,-0.4457532758503633,249.390625,0.00641634848366967
2015-01-21,24036.41015625,24373.279296875,24016.630859375,24352.580078125,1843500000,0.016759936439665557,0.016621038503611147,0.12911128805046856,356.6484375,0.013153791261661793
2015-01-22,24480.01953125,24589.619140625,24438.98046875,24522.630859375,1679800000,0.006982865088810408,0.006958597791069372,-0.08879848114998645,150.638671875,0.001740657439860473
2015-01-23,24807.359375,24896.220703125,24726.76953125,24850.44921875,2375600000,0.013367993069539397,0.01327942985213333,0.41421597809263,169.451171875,0.0017369782530511674
