Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return
2015-01-05,57.46143858942178,57.64861130626026,55.839292496821365,56.332176208496094,18502400,-0.027362101894613522,-0.027743416004183816,0.8103401041055145,1.8093188094388921,-0.019652525391760323
2015-01-06,56.30099326639355,57.03096323684298,55.53983100866065,56.03271484375,16670700,-0.005315991408493259,-0.0053301715675493225,-0.0989979678312003,1.4911322281823303,-0.004765074416612194
2015-01-07,56.55679848425447,57.07463903042503,56.151260649783545,56.60047149658203,13590700,0.010132592261774986,0.010081601703876885,-0.18475528922000872,0.9233783806414877,0.000772197392674519
2015-01-08,56.93115634955779,57.56753540010505,56.77518057873708,57.54258346557617,15487500,0.01664494913352499,0.016507940215042094,0.13956602676830476,0.7923548213679723,0.010739762815710532
2015-01-09,57.58624738114075,57.88571814814013,57.00601741507718,57.461463928222656,14488400,-0.0014097305415917694,-0.0014107251465516049,-0.06451008878127518,0.8797007330629469,-0.002166896760822115
2015-01-12,56.92488864530242,56.987277971664994,56.03894783495258,56.35713958740234,15176300,-0.01921852081944475,-0.01940559735883079,0.0474793628005854,0.9483301367124142,-0.009973652499132863
2015-01-13,56.700289356278105,57.04343782815299,55.59598340497339,56.1512565612793,17469000,-0.003653184452410696,-0.0036598736268937575,0.15107107793072094,1.4474544231796003,-0.009683068662118162
2015-01-14,55.49615277139296,56.08262293309649,54.44176026450128,55.989036560058594,23272100,-0.0028889825652195222,-0.002893163730167395,0.33219417253420347,1.6408626685952044,0.00888140463891233
2015-01-15,56.419541314389306,56.56304108056392,55.22164884893764,55.502403259277344,18759600,-0.00869158197175346,-0.008729574071496512,-0.19390171063204442,1.3413922316262799,-0.016255680811039393
2015-01-16,55.51486610789846,56.8936905475979,55.51486610789846,56.85001754760742,17713100,0.024280287144229584,0.023990207077688827,-0.05578477153030981,1.3788244396994358,0.024050340626130016
2015-01-20,56.86251495337053,57.26181246387903,56.38834737464102,56.83131790161133,16761000,-0.00032892946744356166,-0.0003289835766065621,-0.05375117850630329,0.8734650892380103,-0.0005486400273498802
2015-01-21,57.23685983954506,57.392835589415206,56.781413315525455,57.317970275878906,14276400,0.008563102040147763,0.008526646648199491,-0.14823697870055486,0.611422273889751,0.001417101437102338
2015-01-22,57.59249031978791,58.00426862686599,56.97482761917343,57.94187927246094,13559000,0.010885050422739573,0.010826234684649454,-0.050250763497800555,1.0294410076925615,0.006066571366041095
2015-01-23,57.57375226090427,57.698535682623245,56.64413837910187,56.70652770996094,14706300,-0.02132052977934995,-0.021551095350889688,0.08461538461538454,1.0543973035213767,-0.01506284577411896
2015-01-26,56.53183559477856,57.36162749796223,56.44448957970668,57.249324798583984,10672500,0.00957203889117153,0.009526517186715034,-0.2742906101466719,0.9171379182555484,0.01269177263141426
2015-01-27,56.92490520942018,57.149510657681965,56.52560769251076,56.74397277832031,12301500,-0.008827213631629971,-0.008866404281828222,0.15263527758257212,0.6239029651712045,-0.0031784406216266744
2015-01-28,56.70030471481706,56.73150176980192,54.79116299780038,54.87226867675781,17829700,-0.032985073302403745,-0.03354134755946059,0.4493923505263586,1.940338772001546,-0.03224032123378587
2015-01-29,55.04071978454301,55.06567647409414,53.67437078162983,54.64142227172852,22683000,-0.004206977597175032,-0.004215851825291145,0.27220312175751693,1.3913056924643072,-0.0072545837768389606
2015-01-30,54.37938031371492,55.16549455879967,53.81162637670778,54.54159164428711,22679900,-0.0018270137066520586,-0.0018286847318283227,-0.0001366662258078799,1.3538681820918939,0.002982956584580278
2015-02-02,54.809878336553,55.89546823838053,54.59151323561099,55.88923263549805,20306300,0.024708501358010837,0.024408183225160574,-0.10465654610470065,1.3039550027695412,0.019692696493822017
2015-02-03,56.71277430762384,57.60495564102215,56.656620571675,57.5550422668457,21900900,0.029805555610538326,0.029370003459533525,0.07852735357992358,0.9483350693471522,0.0148514681128664
2015-02-04,57.17446320794331,57.567520333942376,56.46945462194456,57.06216049194336,19632200,-0.008563659333567508,-0.008600538160240177,-0.10358935020935212,1.098065711997819,-0.0019642111127743827
2015-02-05,57.64238881083597,57.7359751982594,57.211894284689,57.62367248535156,12809000,0.009840356351166868,0.009792255341245984,-0.3475514715620257,0.5240809135704012,-0.00032469725614297845
2015-02-06,57.89397367022046,58.00712169520557,57.17737111059155,57.51681518554688,12331200,-0.0018543993327021502,-0.0018561208597396531,-0.03730189710359899,0.8297505846140183,-0.006514641520756109
2015-02-09,57.453950120865805,58.013402852668925,57.35337197788421,57.55452346801758,11360700,0.0006556044932086724,0.0006553896784667936,-0.07870280264694429,0.6600308747847166,0.0017505036109823062
2015-02-10,57.6676682028738,57.6676682028738,56.7624889466429,57.20879364013672,12952900,-0.006006996619005611,-0.006025111202454173,0.14014981471212162,0.9051792562309018,-0.007957224161080478
2015-02-11,56.58648409465131,57.0956525838307,56.44190899952183,56.95107269287109,12240600,-0.00450491840269851,-0.004515096125649574,-0.054991546294652194,0.6537435843088701,0.0064430332446513885
2015-02-12,57.49167791354818,58.24599977406508,57.21509275177556,58.06370544433594,14843000,0.0195366425750243,0.01934825209813215,0.2126039573223535,1.0309070222895258,0.009949744929134452
2015-02-13,58.27113764042444,58.742586989605314,58.007127155882536,58.69230270385742,12061000,0.010825992842019128,0.010767811320010881,-0.1874284174358284,0.7354598337227785,0.007227678752933855
2015-02-17,58.30254543404735,58.50369688144757,58.01339052814884,58.49112701416016,11758700,-0.0034276332743720106,-0.003433521067283759,-0.025064256695133125,0.4903063532987275,0.003234534250758167
2015-02-18,57.82481794547709,57.82481794547709,56.8190605519819,57.20879364013672,19177900,-0.02192355387019651,-0.022167446225209688,0.6309541020691063,1.0057573934951947,-0.010653285686454262
2015-02-19,56.34759971630744,56.837906044891646,55.681286479598505,56.22188186645508,19350600,-0.017251050247443778,-0.017401583362950324,0.009005156977562656,1.1566195652931412,-0.002231112780053
2015-02-20,56.19675503014213,56.53619908660736,55.85102364045622,56.523624420166016,15959900,0.005366994908275524,0.005352643916004654,-0.17522454084111083,0.6851754461511419,0.005816517160974242
2015-02-23,56.10873739707321,56.29103164785533,55.78186329366084,55.95158767700195,12771800,-0.010120312507065243,-0.010171871023515418,-0.19975689070733527,0.509168354194486,-0.002800806565279391
2015-02-24,56.15275227258506,56.43561991660294,56.02702958959824,56.20932388305664,9990700,0.004606414522900559,0.004595837464627312,-0.2177531749635917,0.40859032700469555,0.001007459263919258
2015-02-25,56.303606788415806,56.3853229240076,55.99559465106132,56.32246398925781,9925700,0.002012835209271646,0.002010812170722421,-0.006506050627083204,0.38972827294628587,0.0003349199441675286
2015-02-26,56.02704766825688,56.05847954810344,55.367021353962976,55.72532272338867,13984000,-0.01060218647364275,-0.010658790089538229,0.40886788841089294,0.6914581941404663,-0.005385344354654489
2015-02-27,55.87617097741014,56.12132423116997,55.53043957039996,55.65616226196289,13090600,-0.0012410957540628376,-0.001241866551219603,-0.06388729977116703,0.5908846607700085,-0.003937433642978077
2015-03-02,55.53044622042994,55.643594258471424,54.90813440911719,55.34186935424805,13793700,-0.005647045986310162,-0.005663050832337112,0.05371029593754306,0.7354598493542355,-0.0033959184378480945
2015-03-03,55.27273365308363,55.32930528502627,54.76985232193389,55.0778694152832,13493800,-0.00477034733458237,-0.004781761756400441,-0.021741809666731893,0.559452963092383,-0.0035255038953470033
2015-03-04,55.29156836248573,55.29156836248573,54.64411214930321,54.80126190185547,13467600,-0.005022117165464968,-0.0050347703775967265,-0.0019416324534230478,0.6474562131825152,-0.008867653335782774
2015-03-05,54.732112273572206,54.80754587667414,54.38638092080863,54.52467346191406,12527600,-0.005047118083462254,-0.005059897802571966,-0.0697971427722831,0.42116495586551395,-0.0037900750225257885
2015-03-06,54.31724610094347,54.43667665903369,53.63207064401898,53.826934814453125,16070500,-0.01279675059307439,-0.012879334297810841,0.2828075609055205,0.8046060150147056,-0.009026806800535305
2015-03-09,54.134940900983,54.29837316774175,53.50634197884546,53.53148651123047,14503800,-0.005488856169148293,-0.005503975290004287,-0.09748918826421082,0.7920311888962885,-0.011147225427959607
2015-03-10,53.317780903947344,53.76408573493199,52.95319223779165,52.96576690673828,17195500,-0.0105679786114945,-0.01062421626055295,0.18558584646782217,0.8108934971403414,-0.0066021876987570225
2015-03-11,53.38691541556325,53.38691541556325,52.80231813014628,52.81488800048828,13004700,-0.0028486117555074353,-0.0028526767715779605,-0.2437149254165334,0.5845972854169688,-0.010714749309307612
2015-03-12,53.072614193846434,53.25490848082989,52.84003083545448,52.94060897827149,10792900,0.002380407921759531,0.0023775792388793025,-0.17007697217159945,0.4148776453754124,-0.002487256706308011
2015-03-13,52.73945733093824,52.91546428451245,51.97256577965359,52.72060012817383,16799900,-0.004155767270980215,-0.004164426470524207,0.5565695966792985,0.9428985048588601,-0.0003575539779653062
2015-03-16,52.62001001933138,53.34289966783,52.34342498613884,53.2800407409668,13516200,0.010611423455591629,0.010555517448824544,-0.1954594967827189,0.9994746816911544,0.012543340858219815
2015-03-17,53.14176654164974,53.33663072084145,52.81489233596584,52.85261154174805,12979700,-0.00802231367083217,-0.008054665570040013,-0.03969310900992884,0.5217383848756114,-0.0054412003724992036
2015-03-18,52.51315722309375,54.2920934149438,52.44401095444732,54.103511810302734,18745700,0.023667709732121844,0.023391971740354615,0.4442321471220445,1.848082460496478,0.03028487852011293
2015-03-19,53.55036903221753,53.74523325555406,53.009773319898656,53.06006240844727,12738500,-0.019286167698577383,-0.019474572164697997,-0.3204574915847368,0.7354599356554061,-0.009155989634268917
2015-03-20,53.2235008493474,53.68238044221401,53.047493815096765,53.14178466796875,36083500,0.0015401840068032246,0.0015389991398685318,1.8326333555756174,0.6348866271172469,-0.0015353402176597826
2015-03-23,53.44348214312376,53.92121870158176,53.43719960644174,53.701210021972656,17450700,0.010527033623338289,0.010472010223471617,-0.5163800629096401,0.4840190951400203,0.004822437994565761
